video_name,frame_id,shed_decision
seed10484-1-train,4735,True
seed335500-0-train,4735,True
seed949563-3-train,4736,True
seed949563-1-train,4736,True
seed949563-0-train,4736,True
seed10484-3-train,4736,True
seed949563-2-train,4736,True
seed10484-1-train,4736,True
seed335500-0-train,4736,True
seed949563-3-train,4737,True
seed949563-1-train,4737,True
seed949563-0-train,4737,True
seed10484-3-train,4737,True
seed949563-2-train,4727,False
seed949563-2-train,4737,True
seed10484-1-train,4732,False
seed949563-3-train,4738,True
seed949563-1-train,4738,True
seed949563-0-train,4738,True
seed10484-3-train,4738,True
seed949563-2-train,4738,True
seed10484-1-train,4738,True
seed335500-0-train,4738,True
seed949563-3-train,4739,True
seed949563-1-train,4739,True
seed949563-0-train,4739,True
seed10484-3-train,4739,True
seed949563-2-train,4739,True
seed10484-1-train,4739,True
seed335500-0-train,4739,True
seed949563-3-train,4740,True
seed949563-1-train,4740,True
seed949563-0-train,4740,True
seed10484-3-train,4740,True
seed949563-2-train,4740,True
seed10484-1-train,4740,True
seed335500-0-train,4740,True
seed949563-3-train,4741,True
seed949563-1-train,4741,True
seed949563-0-train,4741,True
seed10484-3-train,4741,True
seed949563-2-train,4741,True
seed10484-1-train,4741,True
seed335500-0-train,4741,True
seed949563-3-train,4742,True
seed949563-1-train,4742,True
seed949563-0-train,4742,True
seed10484-3-train,4742,True
seed949563-2-train,4742,True
seed10484-1-train,4742,True
seed335500-0-train,4742,True
seed949563-3-train,4743,True
seed335500-0-train,4732,False
seed949563-3-train,4733,True
seed949563-1-train,4733,True
seed949563-0-train,4733,True
seed10484-3-train,4733,True
seed949563-2-train,4733,True
seed10484-1-train,4737,True
seed335500-0-train,4737,True
seed949563-1-train,4743,False
seed949563-0-train,4743,False
seed949563-2-train,4744,True
seed10484-1-train,4744,True
seed335500-0-train,4744,True
seed949563-3-train,4745,True
seed949563-1-train,4745,True
seed949563-0-train,4745,True
seed10484-3-train,4745,True
seed949563-2-train,4745,True
seed10484-1-train,4745,True
seed335500-0-train,4745,True
seed949563-3-train,4746,True
seed949563-1-train,4746,True
seed949563-0-train,4746,True
seed10484-3-train,4746,True
seed949563-2-train,4746,True
seed10484-1-train,4746,True
seed335500-0-train,4746,True
seed949563-3-train,4747,True
seed949563-1-train,4747,True
seed949563-0-train,4747,True
seed10484-3-train,4747,True
seed949563-2-train,4747,True
seed10484-1-train,4747,True
seed335500-0-train,4747,True
seed949563-3-train,4748,True
seed949563-1-train,4748,True
seed949563-0-train,4748,True
seed10484-3-train,4748,True
seed10484-3-train,4743,False
seed949563-2-train,4743,True
seed10484-1-train,4743,True
seed335500-0-train,4743,True
seed949563-3-train,4744,True
seed949563-1-train,4744,True
seed949563-0-train,4744,True
seed949563-2-train,4749,True
seed10484-1-train,4749,True
seed335500-0-train,4749,True
seed949563-3-train,4750,True
seed949563-1-train,4750,True
seed949563-0-train,4750,True
seed10484-3-train,4750,True
seed949563-2-train,4750,True
seed10484-1-train,4750,True
seed335500-0-train,4750,True
seed949563-3-train,4751,True
seed949563-1-train,4751,True
seed949563-0-train,4751,True
seed10484-3-train,4751,True
seed949563-2-train,4751,True
seed10484-1-train,4751,True
seed335500-0-train,4751,True
seed949563-3-train,4752,True
seed949563-1-train,4752,True
seed949563-0-train,4752,True
seed10484-3-train,4752,True
seed949563-2-train,4752,True
seed10484-1-train,4752,True
seed335500-0-train,4752,True
seed949563-3-train,4753,True
seed949563-1-train,4753,True
seed949563-0-train,4753,True
seed10484-3-train,4753,True
seed949563-2-train,4753,True
seed10484-1-train,4753,True
seed10484-3-train,4744,False
seed335500-0-train,4753,True
seed949563-2-train,4748,True
seed10484-1-train,4748,True
seed335500-0-train,4748,True
seed949563-3-train,4749,True
seed949563-1-train,4749,True
seed949563-0-train,4749,True
seed10484-3-train,4749,True
seed949563-3-train,4754,True
seed949563-1-train,4754,True
seed949563-0-train,4754,True
seed10484-3-train,4754,True
seed949563-2-train,4754,True
seed10484-1-train,4754,True
seed335500-0-train,4754,True
seed949563-3-train,4755,False
seed949563-1-train,4755,False
seed949563-0-train,4755,False
seed949563-2-train,4756,True
seed10484-1-train,4756,True
seed335500-0-train,4756,True
seed949563-3-train,4757,True
seed949563-1-train,4757,True
seed949563-0-train,4757,True
seed10484-3-train,4757,True
seed949563-2-train,4757,True
seed10484-1-train,4757,True
seed335500-0-train,4757,True
seed949563-3-train,4758,True
seed949563-1-train,4758,True
seed949563-0-train,4758,True
seed10484-3-train,4758,True
seed949563-2-train,4758,True
seed10484-1-train,4758,True
seed335500-0-train,4758,True
seed949563-3-train,4759,True
seed949563-1-train,4759,True
seed949563-0-train,4759,True
seed10484-3-train,4755,False
seed10484-3-train,4759,True
seed10484-1-train,4759,True
seed335500-0-train,4759,True
seed949563-3-train,4760,True
seed949563-1-train,4760,True
seed949563-0-train,4760,True
seed10484-3-train,4760,True
seed949563-2-train,4760,True
seed10484-1-train,4760,True
seed335500-0-train,4760,True
seed949563-3-train,4761,True
seed949563-1-train,4761,True
seed949563-0-train,4761,True
seed10484-3-train,4761,True
seed949563-2-train,4761,True
seed10484-1-train,4761,True
seed335500-0-train,4761,True
seed949563-3-train,4762,True
seed949563-1-train,4762,True
seed949563-0-train,4762,True
seed10484-3-train,4762,True
seed949563-2-train,4762,True
seed10484-1-train,4762,True
seed335500-0-train,4762,True
seed949563-3-train,4763,True
seed949563-1-train,4763,True
seed949563-0-train,4763,True
seed10484-3-train,4763,True
seed949563-2-train,4763,True
seed10484-1-train,4763,True
seed335500-0-train,4763,True
seed949563-3-train,4764,True
seed949563-1-train,4764,True
seed949563-0-train,4764,True
seed10484-3-train,4764,True
seed949563-2-train,4764,True
seed10484-1-train,4764,True
seed949563-2-train,4755,False
seed10484-1-train,4755,True
seed335500-0-train,4755,True
seed949563-3-train,4756,True
seed949563-1-train,4756,True
seed949563-0-train,4756,True
seed10484-3-train,4756,True
seed335500-0-train,4765,True
seed949563-3-train,4766,True
seed949563-1-train,4766,True
seed949563-0-train,4766,True
seed10484-3-train,4766,True
seed949563-2-train,4766,True
seed10484-1-train,4766,True
seed335500-0-train,4766,True
seed949563-3-train,4767,True
seed949563-1-train,4767,True
seed949563-0-train,4767,True
seed10484-3-train,4767,True
seed949563-2-train,4767,True
seed10484-1-train,4767,True
seed335500-0-train,4767,True
seed949563-3-train,4768,True
seed949563-1-train,4768,True
seed949563-0-train,4768,True
seed10484-3-train,4768,True
seed949563-2-train,4768,True
seed10484-1-train,4768,True
seed335500-0-train,4768,True
seed949563-3-train,4769,True
seed949563-1-train,4769,True
seed949563-0-train,4769,True
seed10484-3-train,4769,True
seed949563-2-train,4769,True
seed10484-1-train,4769,True
seed335500-0-train,4769,True
seed949563-3-train,4770,True
seed949563-2-train,4759,False
seed10484-1-train,4765,True
seed335500-0-train,4764,True
seed949563-3-train,4765,True
seed949563-1-train,4765,True
seed949563-0-train,4765,True
seed10484-3-train,4765,True
seed949563-2-train,4765,True
seed949563-1-train,4770,False
seed949563-0-train,4770,False
seed949563-2-train,4771,True
seed10484-1-train,4771,True
seed335500-0-train,4771,True
seed949563-3-train,4772,True
seed949563-1-train,4772,True
seed949563-0-train,4772,True
seed10484-3-train,4772,True
seed949563-2-train,4772,True
seed10484-1-train,4772,True
seed335500-0-train,4772,True
seed949563-3-train,4773,True
seed949563-1-train,4773,True
seed949563-0-train,4773,True
seed10484-3-train,4773,True
seed949563-2-train,4773,True
seed10484-1-train,4773,True
seed335500-0-train,4773,True
seed949563-3-train,4774,True
seed949563-1-train,4774,True
seed949563-0-train,4774,True
seed10484-3-train,4774,True
seed949563-2-train,4774,True
seed10484-1-train,4774,True
seed335500-0-train,4774,True
seed949563-3-train,4775,True
seed949563-1-train,4775,True
seed949563-0-train,4775,True
seed10484-3-train,4775,True
seed10484-3-train,4770,False
seed949563-2-train,4770,True
seed10484-1-train,4770,True
seed335500-0-train,4770,True
seed949563-3-train,4771,True
seed949563-1-train,4771,True
seed949563-0-train,4771,True
seed10484-3-train,4771,True
seed10484-1-train,4776,True
seed335500-0-train,4776,True
seed949563-3-train,4777,True
seed949563-1-train,4777,True
seed949563-0-train,4777,True
seed10484-3-train,4777,True
seed949563-2-train,4777,True
seed10484-1-train,4777,True
seed335500-0-train,4777,True
seed949563-3-train,4778,True
seed949563-1-train,4778,True
seed949563-0-train,4778,True
seed10484-3-train,4778,True
seed949563-2-train,4778,True
seed10484-1-train,4778,True
seed335500-0-train,4778,True
seed949563-3-train,4779,True
seed949563-1-train,4779,True
seed949563-0-train,4779,True
seed10484-3-train,4779,True
seed949563-2-train,4779,True
seed10484-1-train,4779,True
seed335500-0-train,4779,True
seed949563-3-train,4780,True
seed949563-1-train,4780,True
seed949563-0-train,4780,True
seed10484-3-train,4780,True
seed949563-2-train,4780,True
seed10484-1-train,4780,True
seed335500-0-train,4780,True
seed949563-2-train,4775,False
seed10484-1-train,4775,True
seed335500-0-train,4775,True
seed949563-3-train,4776,True
seed949563-1-train,4776,True
seed949563-0-train,4776,True
seed10484-3-train,4776,True
seed949563-2-train,4776,True
seed949563-3-train,4781,True
seed949563-1-train,4781,True
seed949563-0-train,4781,True
seed10484-3-train,4781,True
seed949563-2-train,4781,True
seed10484-1-train,4781,True
seed335500-0-train,4781,True
seed949563-3-train,4782,False
seed949563-1-train,4782,False
seed949563-0-train,4782,False
seed10484-3-train,4782,False
seed10484-1-train,4783,True
seed335500-0-train,4783,True
seed949563-3-train,4784,True
seed949563-1-train,4784,True
seed949563-0-train,4784,True
seed10484-3-train,4784,True
seed949563-2-train,4784,True
seed10484-1-train,4784,True
seed335500-0-train,4784,True
seed949563-3-train,4785,True
seed949563-1-train,4785,True
seed949563-0-train,4785,True
seed10484-3-train,4785,True
seed949563-2-train,4785,True
seed10484-1-train,4785,True
seed335500-0-train,4785,True
seed949563-3-train,4786,True
seed949563-1-train,4786,True
seed949563-0-train,4786,True
seed949563-2-train,4782,False
seed10484-3-train,4786,True
seed949563-2-train,4786,True
seed10484-1-train,4782,False
seed335500-0-train,4782,False
seed949563-3-train,4783,False
seed949563-1-train,4783,False
seed949563-0-train,4783,False
seed949563-2-train,4787,True
seed10484-1-train,4787,True
seed335500-0-train,4787,True
seed949563-3-train,4788,True
seed949563-1-train,4788,True
seed949563-0-train,4788,True
seed10484-3-train,4788,True
seed949563-2-train,4788,True
seed10484-1-train,4788,True
seed335500-0-train,4788,True
seed949563-3-train,4789,True
seed949563-1-train,4789,True
seed949563-0-train,4789,True
seed10484-3-train,4789,True
seed949563-2-train,4789,True
seed10484-1-train,4789,True
seed335500-0-train,4789,True
seed949563-3-train,4790,True
seed949563-1-train,4790,True
seed949563-0-train,4790,True
seed10484-3-train,4790,True
seed949563-2-train,4790,True
seed10484-1-train,4790,True
seed335500-0-train,4790,True
seed949563-3-train,4791,True
seed949563-1-train,4791,True
seed949563-0-train,4791,True
seed10484-3-train,4791,True
seed949563-2-train,4791,True
seed10484-1-train,4791,True
seed10484-3-train,4783,False
seed335500-0-train,4791,True
seed949563-2-train,4783,False
seed949563-3-train,4792,True
seed10484-1-train,4786,False
seed949563-1-train,4792,True
seed949563-0-train,4792,True
seed10484-3-train,4792,True
seed949563-3-train,4793,True
seed949563-1-train,4793,True
seed949563-0-train,4793,True
seed10484-3-train,4793,True
seed949563-2-train,4793,True
seed10484-1-train,4793,True
seed335500-0-train,4793,True
seed949563-3-train,4794,True
seed949563-1-train,4794,True
seed949563-0-train,4794,True
seed10484-3-train,4794,True
seed949563-2-train,4794,True
seed10484-1-train,4794,True
seed335500-0-train,4794,True
seed949563-3-train,4795,True
seed949563-1-train,4795,True
seed949563-0-train,4795,True
seed10484-3-train,4795,True
seed949563-2-train,4795,True
seed10484-1-train,4795,True
seed335500-0-train,4795,True
seed949563-3-train,4796,True
seed949563-1-train,4796,True
seed949563-0-train,4796,True
seed10484-3-train,4796,True
seed949563-2-train,4796,True
seed10484-1-train,4796,True
seed335500-0-train,4796,True
seed949563-3-train,4797,True
seed335500-0-train,4786,False
seed949563-3-train,4787,True
seed949563-1-train,4787,True
seed949563-0-train,4787,True
seed10484-3-train,4787,True
seed949563-2-train,4792,True
seed10484-1-train,4792,True
seed335500-0-train,4792,True
seed949563-1-train,4797,False
seed949563-0-train,4797,False
seed10484-3-train,4797,False
seed949563-2-train,4797,False
seed10484-1-train,4797,False
seed335500-0-train,4797,False
seed10484-3-train,4799,True
seed949563-0-train,4800,True
seed949563-0-train,4801,True
seed10484-3-train,4801,True
seed949563-0-train,4802,True
seed10484-3-train,4802,True
seed949563-3-train,4798,False
seed949563-3-train,4799,True
seed949563-3-train,4800,True
seed949563-3-train,4801,True
seed949563-1-train,4799,True
seed949563-1-train,4800,True
seed949563-1-train,4801,True
seed949563-0-train,4798,True
seed10484-3-train,4798,True
seed949563-2-train,4798,True
seed949563-2-train,4799,True
seed949563-2-train,4800,True
seed949563-2-train,4801,True
seed10484-1-train,4798,True
seed10484-1-train,4799,True
seed10484-1-train,4800,True
seed335500-0-train,4798,True
seed335500-0-train,4799,True
seed335500-0-train,4800,True
seed10484-1-train,4802,True
seed949563-1-train,4798,False
seed335500-0-train,4802,True
seed949563-0-train,4799,False
seed949563-3-train,4803,True
seed10484-3-train,4800,False
seed949563-1-train,4803,True
seed949563-2-train,4802,False
seed10484-1-train,4801,False
seed949563-3-train,4804,True
seed949563-1-train,4804,True
seed949563-0-train,4804,True
seed10484-3-train,4804,True
seed949563-2-train,4804,True
seed10484-1-train,4804,True
seed335500-0-train,4804,True
seed949563-3-train,4805,True
seed949563-1-train,4805,True
seed949563-0-train,4805,True
seed10484-3-train,4805,True
seed949563-2-train,4805,True
seed10484-1-train,4805,True
seed335500-0-train,4805,True
seed949563-3-train,4806,True
seed949563-1-train,4806,True
seed949563-0-train,4806,True
seed10484-3-train,4806,True
seed949563-2-train,4806,True
seed10484-1-train,4806,True
seed335500-0-train,4806,True
seed949563-3-train,4807,True
seed949563-1-train,4807,True
seed949563-0-train,4807,True
seed10484-3-train,4807,True
seed949563-2-train,4807,True
seed10484-1-train,4807,True
seed335500-0-train,4807,True
seed335500-0-train,4801,False
seed949563-1-train,4808,True
seed949563-0-train,4808,True
seed10484-3-train,4808,True
seed949563-2-train,4808,True
seed10484-1-train,4808,True
seed335500-0-train,4808,True
seed949563-3-train,4809,True
seed949563-1-train,4809,True
seed949563-0-train,4809,True
seed10484-3-train,4809,True
seed949563-2-train,4809,True
seed10484-1-train,4809,True
seed335500-0-train,4809,True
seed949563-3-train,4810,True
seed949563-1-train,4810,True
seed949563-0-train,4810,True
seed10484-3-train,4810,True
seed949563-2-train,4810,True
seed10484-1-train,4810,True
seed335500-0-train,4810,True
seed949563-3-train,4811,True
seed949563-1-train,4811,True
seed949563-0-train,4811,True
seed10484-3-train,4811,True
seed949563-2-train,4811,True
seed10484-1-train,4811,True
seed335500-0-train,4811,True
seed949563-3-train,4812,True
seed949563-1-train,4812,True
seed949563-0-train,4812,True
seed10484-3-train,4812,True
seed949563-2-train,4812,True
seed10484-1-train,4812,True
seed335500-0-train,4812,True
seed949563-3-train,4813,True
seed949563-1-train,4813,True
seed949563-0-train,4813,True
seed949563-3-train,4802,False
seed949563-1-train,4802,True
seed10484-3-train,4813,True
seed949563-0-train,4803,False
seed10484-3-train,4803,True
seed949563-2-train,4803,True
seed10484-1-train,4803,True
seed335500-0-train,4803,True
seed949563-2-train,4814,True
seed10484-1-train,4814,True
seed335500-0-train,4814,True
seed949563-3-train,4815,True
seed949563-1-train,4815,True
seed949563-0-train,4815,True
seed10484-3-train,4815,True
seed949563-2-train,4815,True
seed10484-1-train,4815,True
seed335500-0-train,4815,True
seed949563-3-train,4816,True
seed949563-1-train,4816,True
seed949563-0-train,4816,True
seed10484-3-train,4816,True
seed949563-2-train,4816,True
seed10484-1-train,4816,True
seed335500-0-train,4816,True
seed949563-3-train,4817,True
seed949563-1-train,4817,True
seed949563-0-train,4817,True
seed10484-3-train,4817,True
seed949563-2-train,4817,True
seed10484-1-train,4817,True
seed335500-0-train,4817,True
seed949563-3-train,4818,True
seed949563-1-train,4818,True
seed949563-0-train,4818,True
seed10484-3-train,4818,True
seed949563-3-train,4808,False
seed949563-1-train,4814,True
seed949563-0-train,4814,True
seed10484-3-train,4814,True
seed949563-2-train,4813,True
seed10484-1-train,4813,True
seed335500-0-train,4813,True
seed949563-3-train,4814,True
seed949563-2-train,4818,True
seed10484-1-train,4818,True
seed335500-0-train,4818,True
seed949563-3-train,4819,True
seed949563-1-train,4819,True
seed949563-0-train,4819,True
seed10484-3-train,4819,True
seed10484-1-train,4820,True
seed335500-0-train,4820,True
seed949563-3-train,4821,True
seed949563-1-train,4821,True
seed949563-0-train,4821,True
seed10484-3-train,4821,True
seed949563-2-train,4821,True
seed10484-1-train,4821,True
seed335500-0-train,4821,True
seed949563-3-train,4822,True
seed949563-1-train,4822,True
seed949563-0-train,4822,True
seed10484-3-train,4822,True
seed10484-1-train,4822,True
seed335500-0-train,4822,True
seed949563-3-train,4823,True
seed949563-1-train,4823,True
seed949563-0-train,4823,True
seed10484-3-train,4823,True
seed10484-1-train,4823,True
seed335500-0-train,4823,True
seed949563-2-train,4819,False
seed10484-1-train,4819,True
seed335500-0-train,4819,True
seed949563-3-train,4820,True
seed949563-1-train,4820,True
seed949563-0-train,4820,True
seed10484-3-train,4820,True
seed949563-2-train,4820,True
seed949563-2-train,4822,True
seed949563-2-train,4823,True
seed949563-3-train,4824,True
seed949563-1-train,4824,True
seed949563-0-train,4824,True
seed10484-3-train,4824,True
seed949563-2-train,4824,True
seed10484-1-train,4824,False
seed335500-0-train,4824,True
seed949563-3-train,4825,True
seed949563-1-train,4825,True
seed949563-0-train,4825,True
seed10484-3-train,4825,True
seed949563-2-train,4825,True
seed10484-1-train,4825,True
seed335500-0-train,4825,True
seed949563-3-train,4826,True
seed949563-1-train,4826,True
seed949563-0-train,4826,True
seed10484-3-train,4826,True
seed949563-2-train,4826,True
seed10484-1-train,4826,True
seed949563-3-train,4828,True
seed949563-1-train,4828,True
seed949563-0-train,4828,True
seed10484-3-train,4828,True
seed10484-1-train,4828,True
seed335500-0-train,4828,True
seed949563-3-train,4829,True
seed949563-1-train,4829,True
seed949563-0-train,4829,True
seed335500-0-train,4826,False
seed949563-3-train,4827,True
seed949563-1-train,4827,True
seed949563-0-train,4827,True
seed10484-3-train,4827,True
seed949563-2-train,4827,True
seed10484-1-train,4827,True
seed335500-0-train,4827,True
seed949563-2-train,4828,True
seed10484-3-train,4829,True
seed949563-2-train,4829,True
seed10484-1-train,4829,True
seed335500-0-train,4829,True
seed949563-3-train,4830,True
seed949563-1-train,4830,True
seed949563-0-train,4830,False
seed10484-3-train,4830,True
seed949563-2-train,4830,True
seed10484-1-train,4830,True
seed335500-0-train,4830,True
seed949563-3-train,4831,True
seed949563-1-train,4831,True
seed949563-0-train,4831,True
seed10484-3-train,4831,True
seed949563-2-train,4831,True
seed10484-1-train,4831,True
seed335500-0-train,4831,True
seed949563-3-train,4832,True
seed949563-1-train,4832,True
seed949563-0-train,4832,True
seed10484-3-train,4832,False
seed949563-2-train,4832,True
seed10484-1-train,4832,False
seed949563-3-train,4834,True
seed949563-1-train,4834,True
seed949563-0-train,4834,True
seed10484-3-train,4834,True
seed949563-2-train,4834,True
seed10484-1-train,4834,True
seed335500-0-train,4832,False
seed335500-0-train,4834,True
seed949563-1-train,4835,True
seed949563-0-train,4835,True
seed10484-3-train,4835,True
seed949563-2-train,4835,True
seed10484-1-train,4835,True
seed335500-0-train,4835,True
seed949563-3-train,4836,True
seed949563-1-train,4836,True
seed949563-0-train,4836,True
seed10484-3-train,4836,True
seed949563-2-train,4836,True
seed10484-1-train,4836,True
seed335500-0-train,4836,True
seed949563-3-train,4837,True
seed949563-1-train,4837,True
seed949563-0-train,4837,True
seed10484-3-train,4837,True
seed949563-2-train,4837,True
seed10484-1-train,4837,True
seed335500-0-train,4837,True
seed949563-3-train,4838,True
seed949563-1-train,4838,True
seed949563-0-train,4838,True
seed10484-3-train,4838,True
seed949563-2-train,4838,True
seed10484-1-train,4838,True
seed335500-0-train,4838,True
seed949563-3-train,4839,True
seed949563-1-train,4839,True
seed949563-0-train,4839,True
seed10484-3-train,4839,True
seed949563-2-train,4839,True
seed10484-1-train,4839,True
seed949563-3-train,4833,False
seed335500-0-train,4839,True
seed949563-1-train,4833,False
seed949563-3-train,4840,True
seed949563-0-train,4833,False
seed10484-3-train,4833,True
seed949563-2-train,4833,True
seed10484-1-train,4833,True
seed335500-0-train,4833,True
seed949563-1-train,4841,True
seed949563-0-train,4841,True
seed10484-3-train,4841,True
seed949563-2-train,4841,True
seed10484-1-train,4841,True
seed335500-0-train,4841,True
seed949563-3-train,4842,True
seed949563-1-train,4842,True
seed949563-0-train,4842,True
seed10484-3-train,4842,True
seed949563-2-train,4842,True
seed10484-1-train,4842,True
seed335500-0-train,4842,True
seed949563-3-train,4843,True
seed949563-1-train,4843,True
seed949563-0-train,4843,True
seed10484-3-train,4843,True
seed949563-2-train,4843,True
seed10484-1-train,4843,True
seed335500-0-train,4843,True
seed949563-3-train,4844,True
seed949563-1-train,4844,True
seed949563-0-train,4844,True
seed10484-3-train,4844,True
seed949563-2-train,4844,True
seed10484-1-train,4844,True
seed335500-0-train,4844,True
seed949563-3-train,4835,False
seed949563-1-train,4840,True
seed949563-0-train,4840,True
seed10484-3-train,4840,True
seed949563-2-train,4840,True
seed10484-1-train,4840,True
seed335500-0-train,4840,True
seed949563-3-train,4841,True
seed949563-1-train,4846,True
seed949563-0-train,4846,True
seed10484-3-train,4846,True
seed949563-2-train,4846,True
seed10484-1-train,4846,True
seed335500-0-train,4846,True
seed949563-3-train,4847,True
seed949563-1-train,4847,True
seed949563-0-train,4847,True
seed10484-3-train,4847,True
seed949563-2-train,4847,True
seed10484-1-train,4847,True
seed335500-0-train,4847,True
seed949563-3-train,4848,True
seed949563-1-train,4848,True
seed949563-0-train,4848,True
seed10484-3-train,4848,True
seed949563-2-train,4848,True
seed10484-1-train,4848,True
seed335500-0-train,4848,True
seed949563-3-train,4849,True
seed949563-1-train,4849,True
seed949563-0-train,4849,True
seed10484-3-train,4849,True
seed949563-2-train,4849,True
seed10484-1-train,4849,True
seed335500-0-train,4849,True
seed949563-3-train,4850,True
seed949563-1-train,4850,True
seed949563-0-train,4850,True
seed949563-3-train,4845,False
seed949563-1-train,4845,True
seed949563-0-train,4845,True
seed10484-3-train,4845,True
seed949563-2-train,4845,True
seed10484-1-train,4845,True
seed335500-0-train,4845,True
seed949563-3-train,4846,True
seed949563-2-train,4851,True
seed10484-1-train,4851,True
seed335500-0-train,4851,True
seed949563-3-train,4852,True
seed949563-1-train,4852,True
seed949563-0-train,4852,True
seed10484-3-train,4852,True
seed949563-2-train,4852,True
seed10484-1-train,4852,True
seed335500-0-train,4852,True
seed949563-3-train,4853,True
seed949563-1-train,4853,True
seed949563-0-train,4853,True
seed10484-3-train,4853,True
seed949563-2-train,4853,True
seed10484-1-train,4853,True
seed335500-0-train,4853,True
seed949563-3-train,4854,True
seed949563-1-train,4854,True
seed949563-0-train,4854,True
seed10484-3-train,4854,True
seed949563-2-train,4854,True
seed10484-1-train,4854,True
seed335500-0-train,4854,True
seed949563-3-train,4855,True
seed949563-1-train,4855,True
seed949563-0-train,4855,True
seed10484-3-train,4855,True
seed949563-2-train,4855,True
seed10484-3-train,4850,False
seed949563-2-train,4850,True
seed10484-1-train,4850,True
seed335500-0-train,4850,True
seed949563-3-train,4851,True
seed949563-1-train,4851,True
seed949563-0-train,4851,True
seed10484-3-train,4851,True
seed10484-1-train,4855,True
seed335500-0-train,4855,True
seed949563-3-train,4856,True
seed949563-1-train,4856,True
seed949563-0-train,4856,True
seed10484-3-train,4856,True
seed949563-2-train,4856,True
seed10484-1-train,4856,False
seed335500-0-train,4856,True
seed949563-3-train,4857,True
seed949563-1-train,4857,True
seed949563-0-train,4857,True
seed10484-3-train,4857,True
seed949563-2-train,4857,True
seed10484-1-train,4857,True
seed335500-0-train,4857,True
seed949563-3-train,4858,True
seed949563-1-train,4858,True
seed949563-0-train,4858,True
seed10484-3-train,4858,True
seed949563-2-train,4858,True
seed10484-1-train,4858,True
seed335500-0-train,4858,False
seed949563-3-train,4859,False
seed949563-1-train,4859,False
seed949563-0-train,4859,False
seed10484-1-train,4860,True
seed10484-3-train,4859,False
seed949563-2-train,4859,False
seed949563-3-train,4860,True
seed949563-1-train,4860,True
seed949563-0-train,4860,True
seed335500-0-train,4859,True
seed10484-3-train,4861,True
seed10484-1-train,4859,False
seed335500-0-train,4860,False
seed949563-2-train,4861,True
seed949563-3-train,4861,False
seed949563-1-train,4861,False
seed949563-0-train,4861,False
seed949563-2-train,4862,True
seed10484-1-train,4862,True
seed335500-0-train,4862,True
seed949563-3-train,4863,True
seed949563-1-train,4863,True
seed949563-0-train,4863,True
seed949563-2-train,4863,True
seed10484-1-train,4863,True
seed335500-0-train,4863,True
seed949563-3-train,4864,True
seed949563-1-train,4864,True
seed949563-0-train,4864,True
seed10484-1-train,4864,True
seed335500-0-train,4864,True
seed949563-3-train,4865,True
seed949563-1-train,4865,True
seed949563-0-train,4865,True
seed10484-3-train,4864,True
seed10484-1-train,4865,True
seed335500-0-train,4865,True
seed949563-3-train,4866,True
seed949563-1-train,4866,True
seed949563-0-train,4866,True
seed10484-3-train,4865,True
seed10484-3-train,4860,False
seed949563-2-train,4866,True
seed10484-3-train,4862,True
seed10484-3-train,4863,True
seed949563-2-train,4864,True
seed949563-2-train,4860,False
seed10484-1-train,4861,False
seed335500-0-train,4861,False
seed949563-3-train,4862,False
seed949563-1-train,4862,False
seed949563-0-train,4862,False
seed949563-2-train,4867,True
seed10484-1-train,4867,True
seed335500-0-train,4867,True
seed949563-3-train,4868,True
seed949563-1-train,4868,True
seed949563-0-train,4868,True
seed10484-3-train,4868,True
seed949563-2-train,4868,True
seed10484-1-train,4868,True
seed335500-0-train,4868,True
seed949563-3-train,4869,True
seed949563-1-train,4869,True
seed949563-0-train,4869,True
seed10484-3-train,4869,True
seed949563-2-train,4869,True
seed10484-1-train,4869,True
seed335500-0-train,4869,True
seed949563-3-train,4870,True
seed949563-1-train,4870,True
seed949563-0-train,4870,True
seed10484-3-train,4870,True
seed949563-2-train,4870,True
seed10484-1-train,4870,True
seed335500-0-train,4870,True
seed949563-3-train,4871,True
seed949563-1-train,4871,True
seed949563-0-train,4871,True
seed10484-3-train,4871,True
seed949563-2-train,4871,True
seed10484-1-train,4871,True
seed335500-0-train,4871,True
seed10484-3-train,4866,False
seed949563-3-train,4872,True
seed949563-2-train,4865,False
seed949563-1-train,4872,True
seed10484-1-train,4866,False
seed949563-0-train,4872,True
seed10484-3-train,4872,True
seed949563-3-train,4873,True
seed949563-1-train,4873,True
seed949563-0-train,4873,True
seed10484-3-train,4873,True
seed949563-2-train,4873,True
seed10484-1-train,4873,True
seed335500-0-train,4873,True
seed949563-3-train,4874,True
seed949563-1-train,4874,True
seed949563-0-train,4874,True
seed10484-3-train,4874,True
seed949563-2-train,4874,True
seed10484-1-train,4874,True
seed335500-0-train,4874,True
seed949563-3-train,4875,True
seed949563-1-train,4875,True
seed949563-0-train,4875,True
seed10484-3-train,4875,True
seed949563-2-train,4875,True
seed10484-1-train,4875,True
seed335500-0-train,4875,True
seed949563-3-train,4876,True
seed949563-1-train,4876,True
seed949563-0-train,4876,True
seed10484-3-train,4876,True
seed949563-2-train,4876,True
seed10484-1-train,4876,True
seed335500-0-train,4876,True
seed949563-3-train,4877,True
seed949563-1-train,4877,True
seed949563-0-train,4877,True
seed335500-0-train,4866,False
seed949563-3-train,4867,True
seed949563-1-train,4867,True
seed949563-0-train,4867,True
seed10484-3-train,4867,True
seed10484-1-train,4877,True
