video,segment_id,frame_id,threshold,utility,shed_decision,useful_gt,shedder_begin,shedder_end,filter_begin,filter_end,detection_begin,detection_end,det_filter_begin,det_filter_end,det_sink_begin,det_sink_end
test_video-train-or-red-red_model-0.33-3000,1,744,0.000657973337510232,-0.00022276267748478696,true,false,1639510802391664252,1639510802625133879,1639510802625177580,1639510802635267166,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,747,0.0006706785443693664,-0.00022135156924848838,true,false,1639510802687273742,1639510802908953335,1639510802908992936,1639510802919370930,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,750,0.0006706785443693664,-0.00022289185271093066,true,false,1639510802971303204,1639510803197713631,1639510803197760332,1639510803207235901,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,753,0.0006832763093795495,-0.00022135156924848838,true,false,1639510803260133503,1639510803488804194,1639510803488845995,1639510803507175815,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,756,0.0006957678818646061,-0.00022317560127499273,true,false,1639510803550877356,1639510803772647351,1639510803772694852,1639510803783234651,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,759,0.0006957678818646061,-0.00022259512195121943,true,false,1639510803835543636,1639510804055797888,1639510804055833889,1639510804067738827,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,762,0.0006706785443693664,-0.0002240745449292112,true,false,1639510804118357263,1639510804340897380,1639510804340997283,1639510804351580584,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,765,0.0006832763093795495,-0.00022253142037302717,true,false,1639510804403469756,1639510804631503229,1639510804631560131,1639510804641505513,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,768,0.0006832763093795495,-0.0002240098209127672,true,false,1639510804693688694,1639510804913398031,1639510804913461033,1639510804923753225,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,771,0.0006453427459361941,-0.00022253142037302717,true,false,1639510804975598396,1639510805206657755,1639510805206704556,1639510805216325530,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,774,0.0006706785443693664,-0.00022465874855156432,true,false,1639510805268831720,1639510805494888737,1639510805495062942,1639510805504549311,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,777,0.0006706785443693664,-0.00022202175780131693,true,false,1639510805556907597,1639510805777155549,1639510805777197250,1639510805794370638,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,780,0.0006832763093795495,-0.00022478898550724633,true,false,1639510805841493875,1639510806060343187,1639510806060487992,1639510806070478075,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,783,0.0006706785443693664,-0.00022253142037302717,true,false,1639510806122540253,1639510806348770575,1639510806348810076,1639510806358383648,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,786,0.0006832763093795495,-0.0002241393063583815,true,false,1639510806410849537,1639510806639508527,1639510806639555629,1639510806648867093,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,789,0.0006706785443693664,-0.00022253142037302717,true,false,1639510806703062132,1639510806922316555,1639510806922390957,1639510806932301739,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,792,0.000657973337510232,-0.00017503453077137292,true,false,1639510806984431418,1639510807205074282,1639510807205194485,1639510807221529049,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,795,0.000657973337510232,-0.00017503453077137292,true,false,1639510807267277247,1639510807490210975,1639510807490255877,1639510807499466038,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,798,0.000657973337510232,-0.00022540752625437572,true,false,1639510807552393841,1639510807779471086,1639510807779574789,1639510807793506385,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,801,0.0006706785443693664,-0.0002212462121212121,true,false,1639510807841641351,1639510808065727412,1639510808065766113,1639510808075704395,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,804,0.000657973337510232,-0.00022039687590396306,true,false,1639510808127933278,1639510808350530497,1639510808350574098,1639510808366743257,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,807,0.0006832763093795495,-0.00022716822157434403,true,false,1639510808413202276,1639510808633678734,1639510808633716035,1639510808643048700,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,810,0.0006706785443693664,-0.00022135156924848838,true,false,1639510808696017104,1639510808916015049,1639510808916073450,1639510808930008546,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,813,0.0006706785443693664,-0.0002230211778357993,true,false,1639510808978182513,1639510809200305019,1639510809200455123,1639510809212141855,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,816,0.000657973337510232,-0.00022135156924848838,true,false,1639510809262637588,1639510809483167948,1639510809483219050,1639510809501303263,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,819,0.000657973337510232,-0.00022244039351851862,true,false,1639510809545175908,1639510809765235355,1639510809765337158,1639510809775196838,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,822,0.0006453427459361941,-0.0002210969226344551,true,false,1639510809828010037,1639510810050868863,1639510810050921265,1639510810060744344,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,825,0.0006453427459361941,-0.00022263365189690136,true,false,1639510810112934625,1639510810333211978,1639510810333254479,1639510810343900582,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,828,0.0006453427459361941,-0.00022135156924848838,true,false,1639510810395343642,1639510810630418715,1639510810630469917,1639510810646810680,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,831,0.0006832763093795495,-0.00022276267748478696,true,false,1639510810692604880,1639510810913684156,1639510810913722657,1639510810930182624,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,834,0.0006832763093795495,-0.00022135156924848838,true,false,1639510810975825220,1639510811202692360,1639510811202798763,1639510811212432337,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,837,0.0006957678818646061,-0.00022289185271093066,true,false,1639510811265021630,1639510811485921900,1639510811485961801,1639510811496417598,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,840,0.0006957678818646061,-0.00022135156924848838,true,false,1639510811548088965,1639510811769365346,1639510811769405948,1639510811786076421,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,843,0.0007197496240906925,-0.00022276267748478696,true,false,1639510811831897422,1639510812052302778,1639510812052338379,1639510812068899849,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,846,0.0006832763093795495,-0.00022135156924848838,true,false,1639510812114552145,1639510812339198423,1639510812339245524,1639510812349308210,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,849,0.0006706785443693664,-0.00022289185271093066,true,false,1639510812401800700,1639510812626512579,1639510812626577081,1639510812638580721,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,852,0.0006706785443693664,-0.00022135156924848838,true,false,1639510812688550240,1639510812922103070,1639510812922191472,1639510812932611968,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,855,0.0007081545111483615,-0.00022317560127499273,true,false,1639510812984064729,1639510813205654219,1639510813205692920,1639510813215628802,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,858,0.0006957678818646061,-0.00022259512195121943,true,false,1639510813268063691,1639510813489327172,1639510813489414875,1639510813498917444,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,861,0.0006706785443693664,-0.0002240745449292112,true,false,1639510813551424035,1639510813774277461,1639510813774425065,1639510813784639355,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,864,0.0006706785443693664,-0.00022253142037302717,true,false,1639510813836553529,1639510814065642732,1639510814065679533,1639510814075161803,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,867,0.0006706785443693664,-0.0002240098209127672,true,false,1639510814127808297,1639510814349221483,1639510814349280084,1639510814359248867,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,870,0.0006453427459361941,-0.00022253142037302717,true,false,1639510814412934391,1639510814631948909,1639510814632048512,1639510814641819589,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,873,0.0006337101668690907,-0.00022465874855156432,true,false,1639510814695515013,1639510814916267980,1639510814916310781,1639510814928667532,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,876,0.0006453427459361941,-0.00022202175780131693,true,false,1639510814978301041,1639510815212222082,1639510815212266283,1639510815222330469,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,879,0.0006706785443693664,-0.00022478898550724633,true,false,1639510815274405047,1639510815509032008,1639510815509071209,1639510815526504504,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,882,0.0007081545111483615,-0.00022253142037302717,true,false,1639510815571335076,1639510815797304991,1639510815797341892,1639510815807202872,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,885,0.0007197496240906925,-0.0002241393063583815,true,false,1639510815859096145,1639510816091745450,1639510816092509572,1639510816102778763,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,888,0.0007487412661974963,-0.00022253142037302717,true,false,1639510816154117021,1639510816373652653,1639510816373691454,1639510816385709995,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,891,0.000739157453271036,-0.00017503453077137292,true,false,1639510816436299831,1639510816660237289,1639510816660296990,1639510816674701899,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,894,0.0007294940167727948,-0.00017503453077137292,true,false,1639510816722267450,1639510816945352683,1639510816945395184,1639510816954862253,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,897,0.0006832763093795495,-0.00022540752625437572,true,false,1639510817008031662,1639510817229485249,1639510817231809915,1639510817241158380,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,900,0.0006706785443693664,-0.0002212462121212121,true,false,1639510817291715816,1639510817519676787,1639510817519723289,1639510817531595826,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,903,0.0006706785443693664,-0.00022039687590396306,true,false,1639510817582720177,1639510817802781624,1639510817802860927,1639510817812486400,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,906,0.000657973337510232,-0.00022716822157434403,true,false,1639510817865708511,1639510818088039923,1639510818088081824,1639510818099624751,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,909,0.0006453427459361941,-0.00022135156924848838,true,false,1639510818150592698,1639510818373596329,1639510818373638630,1639510818383601013,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,912,0.000657973337510232,-0.0002230211778357993,true,false,1639510818436140505,1639510818656162151,1639510818656277254,1639510818666091733,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,915,0.0006453427459361941,-0.00022135156924848838,true,false,1639510818718258714,1639510818939018081,1639510818939056582,1639510818949041566,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,918,0.000621977142166456,-0.00022244039351851862,true,false,1639510819001177146,1639510819222345025,1639510819222383926,1639510819240364136,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,921,0.0006453427459361941,-0.0002210969226344551,true,false,1639510819284614992,1639510819505611766,1639510819505732870,1639510819515675852,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,924,0.0006337101668690907,-0.00022263365189690136,true,false,1639510819567760831,1639510819787932381,1639510819788019284,1639510819798434280,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,927,0.0006337101668690907,-0.00022135156924848838,true,false,1639510819850048245,1639510820076825183,1639510820076893385,1639510820087021072,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,930,0.0006453427459361941,-0.00022276267748478696,true,false,1639510820138832443,1639510820358434578,1639510820358475279,1639510820368542165,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,933,0.0006453427459361941,-0.00022135156924848838,true,false,1639510820420615043,1639510820645283621,1639510820645537829,1639510820654951596,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,936,0.0006337101668690907,-0.00022289185271093066,true,false,1639510820707864498,1639510820933355600,1639510820933391601,1639510820942883370,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,939,0.0006453427459361941,-0.00022135156924848838,true,false,1639510820995812873,1639510821223949650,1639510821223998651,1639510821233838231,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,942,0.000657973337510232,-0.00022276267748478696,true,false,1639510821286835235,1639510821509224249,1639510821509266950,1639510821518842222,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,945,0.0006453427459361941,-0.00022135156924848838,true,false,1639510821571548018,1639510821793032906,1639510821793139509,1639510821802796383,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,948,0.000657973337510232,-0.00022289185271093066,true,false,1639510821855296974,1639510822076338549,1639510822076379050,1639510822087151456,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,951,0.0006453427459361941,-0.00022135156924848838,true,false,1639510822138848324,1639510822363678307,1639510822363731508,1639510822373298880,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,954,0.0006453427459361941,-0.00022317560127499273,true,false,1639510822425926274,1639510822648543094,1639510822648592296,1639510822658570879,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,957,0.0006337101668690907,-0.00022259512195121943,true,false,1639510822710663758,1639510822930296293,1639510822930373496,1639510822939819464,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,960,0.000621977142166456,-0.0002240745449292112,true,false,1639510822992518160,1639510823219591307,1639510823222026076,1639510823232414671,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,963,0.0006453427459361941,-0.00022253142037302717,true,false,1639510823281796473,1639510823516174327,1639510823516239629,1639510823534832357,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,966,0.0007081545111483615,-0.0002240098209127672,true,false,1639510823578176387,1639510823810543084,1639510823810630287,1639510823818415108,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,969,0.0007197496240906925,-0.00022253142037302717,true,false,1639510823863850298,1639510824087968061,1639510824088013462,1639510824099304082,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,972,0.0007197496240906925,-0.00022465874855156432,true,false,1639510824149942920,1639510824375234016,1639510824375297018,1639510824388911705,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,975,0.000739157453271036,-0.00022202175780131693,true,false,1639510824437268478,1639510824659654091,1639510824659795295,1639510824674692218,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,978,0.000739157453271036,-0.00022478898550724633,true,false,1639510824721675152,1639510824948790200,1639510824948837902,1639510824966663208,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,981,0.0007197496240906925,-0.00022253142037302717,true,false,1639510825011326176,1639510825232356851,1639510825234736019,1639510825249023524,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,984,0.0007081545111483615,-0.0002241393063583815,true,false,1639510825294452514,1639510825527392827,1639510825527435529,1639510825537621718,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,987,0.0007294940167727948,-0.00022253142037302717,true,false,1639510825589366487,1639510825809422035,1639510825809602140,1639510825822015992,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,990,0.0007081545111483615,-0.00017503453077137292,true,false,1639510825872127615,1639510826095846067,1639510826095888068,1639510826106332064,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,993,0.0007081545111483615,-0.00017503453077137292,true,false,1639510826158061733,1639510826383759141,1639510826383798342,1639510826393485117,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,996,0.0006832763093795495,-0.00022540752625437572,true,false,1639510826447040538,1639510826667725503,1639510826667762604,1639510826680275459,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,999,0.0006706785443693664,-0.0002212462121212121,true,false,1639510826730248778,1639510826951471659,1639510826951536261,1639510826961554145,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1002,0.0006453427459361941,-0.00022039687590396306,true,false,1639510827013748927,1639510827241968507,1639510827242009908,1639510827251996292,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1005,0.000657973337510232,-0.00022716822157434403,true,false,1639510827304102071,1639510827527809622,1639510827527933026,1639510827538026312,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1008,0.000657973337510232,-0.00022135156924848838,true,false,1639510827590054090,1639510827813746041,1639510827813829443,1639510827823910929,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1011,0.000657973337510232,-0.0002230211778357993,true,false,1639510827875895005,1639510828099840063,1639510828099877665,1639510828109815647,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1014,0.000657973337510232,-0.00022135156924848838,true,false,1639510828162170333,1639510828385896085,1639510828387935143,1639510828395329253,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1017,0.000657973337510232,-0.00022244039351851862,true,false,1639510828448153953,1639510828667535882,1639510828667578183,1639510828677351160,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1020,0.0006453427459361941,-0.0002210969226344551,true,false,1639510828730109758,1639510828950556917,1639510828950644820,1639510828962411354,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1023,0.0006453427459361941,-0.00022263365189690136,true,false,1639510829012905587,1639510829238887403,1639510829239000707,1639510829249243898,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1026,0.0006453427459361941,-0.00022135156924848838,true,false,1639510829301105070,1639510829522139246,1639510829522181747,1639510829535214017,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1029,0.0006453427459361941,-0.00022276267748478696,true,false,1639510829584224608,1639510829806616923,1639510829806662024,1639510829816290597,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1032,0.0006337101668690907,-0.00022135156924848838,true,false,1639510829869140698,1639510830099035125,1639510830099096927,1639510830106684242,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1035,0.000657973337510232,-0.00022289185271093066,true,false,1639510830156774965,1639510830377617135,1639510830377748239,1639510830389886683,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1038,0.000657973337510232,-0.00022135156924848838,true,false,1639510830439712598,1639510830661981709,1639510830664379677,1639510830678340873,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1041,0.0006706785443693664,-0.00022276267748478696,true,false,1639510830724017670,1639510830944958743,1639510830945040946,1639510830955079331,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1044,0.000657973337510232,-0.00022135156924848838,true,false,1639510831007434617,1639510831228646398,1639510831228689999,1639510831241980477,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1047,0.0006706785443693664,-0.00022289185271093066,true,false,1639510831290886065,1639510831516766479,1639510831516832780,1639510831526476754,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1050,0.000657973337510232,-0.00022135156924848838,true,false,1639510831578872242,1639510831803627023,1639510831803672725,1639510831821457130,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1053,0.0006832763093795495,-0.00022317560127499273,true,false,1639510831867060624,1639510832088961425,1639510832089395037,1639510832098740703,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1056,0.0006706785443693664,-0.00022259512195121943,true,false,1639510832150836882,1639510832370697324,1639510832370799927,1639510832382844469,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1059,0.0006706785443693664,-0.0002240745449292112,true,false,1639510832433049895,1639510832653270947,1639510832653331549,1639510832663368034,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1062,0.0006706785443693664,-0.00022253142037302717,true,false,1639510832715888125,1639510832941925143,1639510832941969145,1639510832953036459,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1065,0.0006706785443693664,-0.0002240098209127672,true,false,1639510833004186111,1639510833225067683,1639510833225106384,1639510833241949662,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1068,0.000657973337510232,-0.00022253142037302717,true,false,1639510833289021199,1639510833508867941,1639510833508912142,1639510833518981228,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1071,0.0006453427459361941,-0.00022465874855156432,true,false,1639510833570725597,1639510833792590297,1639510833792753401,1639510833803753914,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1074,0.000657973337510232,-0.00022202175780131693,true,false,1639510833854804963,1639510834080553573,1639510834080605274,1639510834090989569,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1077,0.0006706785443693664,-0.00022478898550724633,true,false,1639510834142500032,1639510834363211399,1639510834363317002,1639510834373221883,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1080,0.0006453427459361941,-0.00022253142037302717,true,false,1639510834425452866,1639510834646261336,1639510834646298237,1639510834662652601,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1083,0.0006453427459361941,-0.0002241393063583815,true,false,1639510834708155293,1639510834930218998,1639510834932147153,1639510834939614465,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1086,0.0006453427459361941,-0.00022253142037302717,true,false,1639510834992165157,1639510835224121543,1639510835224161845,1639510835235689072,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1089,0.0006706785443693664,-0.00017503453077137292,true,false,1639510835286353210,1639510835522424913,1639510835522499416,1639510835536914125,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1092,0.0007081545111483615,-0.00017503453077137292,true,false,1639510835584610479,1639510835812806959,1639510835812846660,1639510835823083450,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1095,0.0007294940167727948,-0.00022540752625437572,true,false,1639510835875868149,1639510836100598330,1639510836100656332,1639510836110616115,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1098,0.0007197496240906925,-0.0002212462121212121,true,false,1639510836163148606,1639510836390470761,1639510836390534563,1639510836398287883,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1101,0.0007294940167727948,-0.00022039687590396306,true,false,1639510836450755973,1639510836676036569,1639510836676118572,1639510836692549138,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1104,0.0007294940167727948,-0.00022716822157434403,true,false,1639510836738231535,1639510836966544118,1639510836966586719,1639510836983265893,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1107,0.0007197496240906925,-0.00022135156924848838,true,false,1639510837029186197,1639510837250536682,1639510837250581583,1639510837263638054,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1110,0.0007081545111483615,-0.0002230211778357993,true,false,1639510837312747548,1639510837539163777,1639510837539242980,1639510837551042715,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1113,0.0007197496240906925,-0.00022135156924848838,true,false,1639510837601417245,1639510837830833959,1639510837830876961,1639510837847434331,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1116,0.000739157453271036,-0.00022244039351851862,true,false,1639510837892964624,1639510838116663875,1639510838116705777,1639510838133558155,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1119,0.000739157453271036,-0.0002210969226344551,true,false,1639510838178951144,1639510838402949304,1639510838403015906,1639510838413318799,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1122,0.0007081545111483615,-0.00022263365189690136,true,false,1639510838465355777,1639510838689915653,1639510838690092858,1639510838699980939,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1125,0.0007197496240906925,-0.00022135156924848838,true,false,1639510838751915213,1639510838977291313,1639510838977428717,1639510838987356099,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1128,0.0007081545111483615,-0.00022276267748478696,true,false,1639510839039457778,1639510839260725861,1639510839260764062,1639510839274587955,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1131,0.0006832763093795495,-0.00022135156924848838,true,false,1639510839323073131,1639510839543598693,1639510839543639494,1639510839553605277,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1134,0.000657973337510232,-0.00022289185271093066,true,false,1639510839605733458,1639510839832296891,1639510839832350292,1639510839841833662,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1137,0.000657973337510232,-0.00022135156924848838,true,false,1639510839894478757,1639510840122129221,1639510840122170822,1639510840140272836,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1140,0.0006832763093795495,-0.00022276267748478696,true,false,1639510840184142282,1639510840405473867,1639510840405517468,1639510840422168441,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1143,0.0006957678818646061,-0.00022135156924848838,true,false,1639510840467621831,1639510840689092320,1639510840689134721,1639510840699266009,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1146,0.0006832763093795495,-0.00022289185271093066,true,false,1639510840751087480,1639510840977685515,1639510840977723316,1639510840987786802,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1149,0.0006957678818646061,-0.00022135156924848838,true,false,1639510841039880581,1639510841264406256,1639510841264466358,1639510841274144533,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1152,0.0006957678818646061,-0.00022317560127499273,true,false,1639510841328877487,1639510841547267788,1639510841547311590,1639510841557206971,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1155,0.000657973337510232,-0.00022259512195121943,true,false,1639510841609397153,1639510841829962216,1639510841829997917,1639510841843338396,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1158,0.0006453427459361941,-0.0002240745449292112,true,false,1639510841892352187,1639510842124040266,1639510842124153070,1639510842133930247,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1161,0.0006706785443693664,-0.00022253142037302717,true,false,1639510842186228432,1639510842414913826,1639510842415001529,1639510842424160689,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1164,0.0006706785443693664,-0.0002240098209127672,true,false,1639510842476925887,1639510842697536551,1639510842697576453,1639510842707315429,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1167,0.000657973337510232,-0.00022253142037302717,true,false,1639510842761175559,1639510842982990957,1639510842983036159,1639510842993293350,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1170,0.0006706785443693664,-0.00022465874855156432,true,false,1639510843045361728,1639510843270378718,1639510843272418576,1639510843281299928,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1173,0.0006832763093795495,-0.00022202175780131693,true,false,1639510843332781990,1639510843552647733,1639510843552735136,1639510843562670718,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1176,0.0006453427459361941,-0.00022478898550724633,true,false,1639510843614606593,1639510843835100754,1639510843835138155,1639510843850788299,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1179,0.0006453427459361941,-0.00022253142037302717,true,false,1639510843897499826,1639510844118855112,1639510844121276180,1639510844128961199,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1182,0.0006453427459361941,-0.0002241393063583815,true,false,1639510844181172881,1639510844408861947,1639510844408924949,1639510844420299772,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1185,0.000657973337510232,-0.00022253142037302717,true,false,1639510844470849007,1639510844701053644,1639510844701093745,1639510844711060228,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1188,0.0006706785443693664,-0.00017503453077137292,true,false,1639510844764480645,1639510844989841845,1639510844989895246,1639510845002030691,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1191,0.0006832763093795495,-0.00017503453077137292,true,false,1639510845051849005,1639510845274696634,1639510845274750835,1639510845285640244,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1194,0.0006832763093795495,-0.00022540752625437572,true,false,1639510845337091405,1639510845558428791,1639510845558604796,1639510845572170881,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1197,0.0006832763093795495,-0.0002212462121212121,true,false,1639510845627336548,1639510845844902926,1639510845844985228,1639510845855055614,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1200,0.0006706785443693664,-0.00022039687590396306,true,false,1639510845907087292,1639510846129844217,1639510846129971921,1639510846146188881,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1203,0.0006706785443693664,-0.00022716822157434403,true,false,1639510846193236717,1639510846414993815,1639510846415106018,1639510846425144803,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1206,0.0006706785443693664,-0.00022135156924848838,true,false,1639510846477104378,1639510846701292945,1639510846701331546,1639510846711382331,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1209,0.0006706785443693664,-0.0002230211778357993,true,false,1639510846763733218,1639510846989374025,1639510846989434127,1639510846999086501,,,,,,
test_video-train-or-red-red_model-0.33-3000,1,1212,0.0006706785443693664,-0.00022135156924848838,true,false,1639510847051462789,1639510847274996736,1639510847275075839,1639510847285545036,,,,,,
